Date,ID,Candidato,Text,Sentiment,Particip
10/04/24,1.58E+18,CS," No seas ENDEJO desecho intestinal de hdtpm eso ya existia antes, las policias tenian servicio medico particular exclusivamente para ellos",0,0
10/04/24,90660157,CS," Como van a resarcir meses, mejor dicho anos, de campana desde la mananera pagada con nuestros impuestos y buscando influir ilegalmente en la eleccion ",0,0
10/04/24,1.75E+18,CS, Plan c unanse al plan c aki ya no hay nada que hacer,0,0
10/04/24,43579203,CS, Sexista dices cada pendejd,0,0
10/04/24,1.66E+18,CS," Recuerdo que en los gobiernos anteriores habia campanas de vacunacion, anunciadas en radio y television, te topabas en muchos lugares las enfermeras cumpliendo con las campanas de vacunacion. Y ahora Ahora ha brotes de virus que ya estaban erradicados y controlados",0,0
10/04/24,1.30E+18,CS," No reconocer absolutamente NADA Para el, una buena buena pregunta hubiera sido Candidata Claudia Sheinbaum Que sentia Ud cada vez que AMLO sacaba su panuelo blanco de que habia logrado acabar con la corrupcion",0,0
10/04/24,106520610,CS," Jajajajajajajajajaja. Bieeeeeeen chistoso que tu solo usas una o dos encuestas, relacionadas con empleados o partidario tuyos, y el resto del pais lee todas las demas, en donde vas a por LO MENOS.",0,0
10/04/24,1.24E+18,CS, Algo que decir de esto senora corrupta ,0,0
10/04/24,261504594,CS, Puras mentiras ,1,0
10/04/24,1.22E+18,CS,"La atencion la Dra. brindara a las mujeres rurales recogera los valores mas profundos de la ta Transformacion, poniendo al centro de la politica a quienes menos tienen. En el campo, seran mil mujeres quienes accedan a derechos agrarios. ",2,0
10/04/24,1.44E+18,CS, Jajaja justo asi,1,0
10/04/24,1.50E+18,CS, Jajajaa confiables En este gobierno nada es confiable,0,0
10/04/24,1.34E+18,CS, Definitivamente estamos en un pais en el cual un intento de Dictador vino a destruir y permitir al CO que destruya todo a du paso. No permitamos que la corcholata continue . ,0,0
10/04/24,1.09E+18,CS, Depositamos nuestra confianza y seguridad en funcionarios que se supone son expertos y aplican la Ley y por corruptos no actuaron la Ing Adoratriz Lopez que fue directora general de obras antes de la Admon de claudia declaro que el inmueble estaba comprometido en su estructura,0,0
10/04/24,1.72E+18,CS, Y los con malos horarios malos sueldos malas capacitaciones,0,0
10/04/24,1.02E+18,CS, La nacasenal ,1,0
10/04/24,1.33E+18,CS, Pero si tu no eres catolica. ,1,0
10/04/24,3324836797,CS," Ahh bueno, esto esta a toda madre ya nada mas matan a la mitad Pinches resultados mediocres",0,0
10/04/24,3431225112,CS,Agradezco la invitacion a esta reunion de trabajo del Consejo Consultivo Vecinal de Tuxtla Gutierrez Hoy somos mas los que queremos lo mejor para Tuxtla. ,2,0
10/04/24,9.86E+17,CS, Que hueva pobre INE con esta bufona de Xochitl.,0,0
10/04/24,1.38E+18,CS," LE ESTAN ENTREGANDO LA IGLESIA MEXICANA POR MONEDAS , CUANDO LOS GUERRERENSES CONFIARON EN ELLOS HICIERON UN CIR CO TRAICIONARON Y SE TOMARON LA FOTO CON LOS CANDIDATOS QUE TENIA Q. VER LAS BOMBAS EN GUERRER CON LOS CANDIDATOS ASQUEROSO",0,0
10/04/24,1202589992,CS," Son un poder factico, que hay que considerar en una sociedad guadalupana y catolica mayoritariamente",1,0
10/04/24,1.78E+18,CS," Vamos por el buen camino, eso inspira mas ala policia",2,1
10/04/24,1.75E+18,CS, sera que se animan. O definitivamente no quieren una hablar realmente de politica ,1,0
10/04/24,1.56E+18,CS, NarcoCandidataClaudia lo bien aprendido no se olvida ,1,0
10/04/24,1.66E+18,CS, Correle Claudia.... ,1,0
10/04/24,21619438,CS, AMLO podra llegar a acuerdos con quien sea,1,0
10/04/24,568738405,CS," no seas mentiroso, ni un voto al PRIANPRD",0,1
10/04/24,30900469,CS, Osea que la psicopata indolente y misandrica pretende denigrar a los hombres.,0,0
10/04/24,1.52E+18,CS, Si por eso Maximo tiene su mega rancho.,1,0
10/04/24,1.63E+18,CS, Y te vas artar en las Votaciones ,0,0
10/04/24,9.41E+17,CS, Desde entonces esquivaba contestar,1,0
10/04/24,2948954558,CS, Jajaja y los chairitos queriendo desacreditar a Xochitl Galvez con su maquetita de secundaria Jajaja,0,0
10/04/24,1.62E+18,CS, Sobre lo que dice es mas autoritario reservar informacion por anos que quitar esa suerte de fea catedra mananera de superioridad moral que no reconoce sus errores a lo largo de anos y solo sirve para hacer propaganda a su partido y dirigir la opinion publica,0,0
12/04/24,2547200299,CS, ESTOY CON UD. DRA. CLAUDIA Y CON EL MEJOR PRESIDENTE QUE HAYA TENIDO MEXICO ANDRES MANUEL LOPEZ OBRADOR .,2,0
12/04/24,1.49E+18,CS," Ya no chille, tenga dignidad.",0,0
12/04/24,167429596,CS, Creo que se referia al nombre porque ella si hace conferencia diaria,1,0
12/04/24,214657341,CS, En no lograron los votos y perdieron lugares. La revocacion de mandato apenas el con todo el musculo aplicado. Encuestas manipuladas por simple contraste con los eventos anteriormente mencionados. Redes sociales enojadas y preguntas del debate mostrando la realidad.,0,1
12/04/24,3112532816,CS,"Hijole, ni como ayudarte, te lo digo de corazon , va de la verde, siento pena ajena por ti, da tristeza ver como te sometes en cada discurso que das Si fueras como independiente, te consideraria Saludos, nos vemos el de Junio con de presidente ",0,0
12/04/24,1.18E+18,CS," Jajajajaja combate a la pobreza, es neta Sal a la calle no nada mas escribas estupideces desde la comodidad de tu casa Decir que hay menos pobreza es mentarle la madre al pueblo y a toda la gente que creyo en la basura",0,0
12/04/24,1.12E+18,CS, No es casualidad es estrategia de Que no se vean tan mal y fingir equilibrio Pura mercadotecnia esperando chayote con ,0,0
12/04/24,1.53E+18,CS, presenta las pruebas pinche joto ,0,0
12/04/24,1.46E+18,CS, JAJAJJAJAJAJA,1,0
12/04/24,7.07E+17,CS, Yes salio pateada la gorda,0,0
12/04/24,1.76E+18,CS, Y si les dijo que ya no hay medicina,1,0
12/04/24,1906245589,CS, Pero que tal se dobla con los pasantes de derecho el mujercito,0,0
12/04/24,1.16E+18,CS,La copia chafa NarcoCandidataClaudia del presidente chafa ,0,0
12/04/24,1.23E+18,CS, Que esperar del ISSSTE si la directora es hermana de la hippiosa los orcos gobiernicolas Tbones son blancas palomas comunazis del mefistofeles CC ,0,0
12/04/24,1.50E+18,CS, Cueva de ladrones ,0,0
12/04/24,54811456,CS," Muy clasista el comentario, viniendo de alguien que deberia velar por la ciencia. Capacidades cognitivas pauperrimas las de Alma Maldonado.",0,0
12/04/24,1870694965,CS, Si que verguenza e indignacion,0,0
12/04/24,1.55E+18,CS,"En el Norte de Mexico,en Tijuana, la Dra. y asistieron para conversar con paisanos para juntos lograr continuar para que ",2,0
12/04/24,1.11E+18,CS, Y va a dejar que se caigan todas las obras como la linea ,0,0
12/04/24,124634614,CS, La madame asustada con las mascachicleras.. la madame eres tu chuchooooooooo,0,0
12/04/24,1851754152,CS," Ya parale a tu pedo BOTARGA. Estas comenzando a fastidiar no solo la pueblo, sino tambien a los que te apoyan.",0,0
12/04/24,1.67E+18,CS, Acusala con tu mama Zoochitl ,1,0
12/04/24,2565590823,CS, Que lastima que sigues de arrastrado perro,0,0
12/04/24,152498049,CS," Que no mame, no es el hijo de la NarcoCandidataClaudia, es hijo de Imaz, el esposo que . desbarranco",0,0
12/04/24,1.53E+18,CS, Haber diga algo ....... Ya tercer lugar eso duele jajajajajajajajajaja ,0,0
12/04/24,1.51E+18,CS, La formula ganadora ya tenemos presidenta y senadoraLorenia Valles,2,0
12/04/24,1.45E+18,CS, votaria puse,1,0
12/04/24,1.58E+18,CS, El burro hablando de orejas lleva mas de un ano su propaganda de morena por todo Puebla y ahi no rebuznan nada que ironia ,0,0
12/04/24,80634218,CS, estas bien pendeja dona gelatina Jajaja,0,0
12/04/24,7.39E+17,CS, Se demostro mas su hipocresia.,0,0
12/04/24,1.29E+18,CS, Simakwcque jamas pero jamas se pudo poner una sola estacion de ecobici teniendo colonias que se podia sinatel un ejemplo hacer una ciclovia en eje si hay espacio pero nunca decidieron hacerlo y la de guelatao es un asco descuidada abandonada no crees,0,0
12/04/24,1.18E+18,CS," No mames tu fuente es sin embargo Jajajaja ese wey es mas solovino que tu, jajajaja dime con datos reales cuando se dieron esas adjudicaciones directas",0,0
12/04/24,429599272,CS," NarcoCandidataClaudia esto si es corrupcion, ademas de lo de la calca. ",0,0
12/04/24,1.68E+18,CS, Por eso este bribon se refugio con . Sabe q Sheinbaum esta rodeada de corruptos y los protege .,0,0
12/04/24,229975126,CS," Si, la UAM es determinante en la eleccion de la NarcoCandidataClaudia y del ",1,0
12/04/24,1.61E+18,CS," Tienes razon, a diario rebotan migrantes , a ellos y a todos sus suenos guajiros . ",0,0
12/04/24,1918505984,CS, Cara de burro sonriendo,0,0
12/04/24,1.24E+18,CS, Pregunta donde esta Imaz y Ahumada,1,0
12/04/24,552280281,CS," Si es legal, siempre y cuando notifiques al SAT. Dudo que sea el caso.",1,0
12/04/24,1.59E+18,CS, Por que limita los comentarios en algunas de sus publicaciones A usted le gusta la libertad de expresion Permita que se le responda como merece cuando publica algo No le saque,0,0
12/04/24,1434491126,CS, Si ,1,0
12/04/24,1.26E+18,CS, Si no te pelo en el debate crees que lo hara por este medio Y como obtienes argumentos ahora inventas que toda la familia esta involucrada,0,0
12/04/24,9.01E+17,CS," Trenes de pasajeros En pleno siglo XXI Los neoliberales inauguraban un aeropuerto NUEVO POR ANO. Chequen el dato, cuando me lo dijeron no crei, pero es totalmente cierto. Carreteras Solo artesanales y un tramo a Puerto Escondido en anos. T Ideas de hace un siglo",0,0
12/04/24,1.48E+18,CS," Callate, y deja que trabaje nuestra ",1,0
12/04/24,102873312,CS, Como patina del payaso de su patron solo dice que es falso y se queda callada hasta que se olvide o salga otra cosa. Hay que seguir con eso y los otros temas del colegio y L porque no se puede tener una persona asi ,0,0
12/04/24,1.18E+18,CS," Ahora sube los resultados de las Pre Campanas ilegales, en las que le gano Claudia a Marcelo, y despues subes la carta de inconsistencias de su supuesta encuesta, y despues subes los resultados que presento el propio partido a favor de Marcelo y despues bajas tu chingadera.",0,0
12/04/24,1.24E+18,CS, Esta muy extrano que les dijeran que si y ahora que no...,0,0
12/04/24,1.33E+18,CS, Etico y correcto son palabras desconocidas para los lacayos de Lopez MiVotoParaXochitl,0,1
12/04/24,1.68E+18,CS, MEXICANOS CRISTEROS AL GRITO DE GUERRA CONTRA LA CULTURA DE LA MUERTE VIVA CRISTO REY VIVA LA REINA VIRGEN MARIA DE GUADALUPE ,0,0
12/04/24,1.70E+18,CS, Esque te vez falsa por dios tu eres asi eras muy propia . Tu no necesitas de nadie a tus espaldas . Tu debes de ser ORIGINAL .NO COPIA . DE NADIE NO REPITAS LO QUE YO COMO PUEBLO LO REPRUEBO . Y SI CAMBIAS TE ASEGURO QUE A MIS AMIGAS MUJERES,0,0
12/04/24,1.23E+18,CS, Mas que nada que aparte de regarla... La cagan jajajaja pero con esa agua contaminada y tanto cagadero que hacen.... La economica en Mexico sirve para dos cosas jajajaja buena esa vaina aclamada futura senora Presidenta jajajaja...,0,0
12/04/24,1.76E+18,CS," Lo que mas me da miedo es que el CLAN GALVEZ de secuestradores y extorsionadores llegue a gobernarnos, una ola de secuestros se desatara ",0,0
12/04/24,7.91E+17,CS, Siii tan graduada con honores que se le cayo el metro y se robo el dinero para su mantenimiento o como lo explicas chaira palera NarcoCandidataClaudia ,0,0
12/04/24,1.20E+18,CS," En tanto que la campana de Claudia tiene direccion, contenido, proyecto y se desarrollo con la gente, la candidata del PRIAN es un desastreni es una campana politica. ",0,0
12/04/24,1.44E+18,CS, Aqui los del sindicato saben que paso y lo callan,0,0
12/04/24,2540093115,CS," Aclaramos tu la casa roja, el de las accciones repartidas de tus Empresas, la participacion accionaria en Danone por eso no hay agua en las presas del edomex los contratos con el INAI, el inmueble que donaste a esas son las respuestas que queremos saber ",0,0
12/04/24,1.35E+18,CS, Ni te topo. Ahi te ves anos mas encabronado,0,0
12/04/24,1.21E+18,CS, Cogupcion gelatinesca,1,0
13/04/24,1.61E+18,CS, Nos arriesgaremos para que nos digan ya ven pendejos se los dije,0,0
13/04/24,1.26E+18,CS," Convirtieron el agua en gasolina, salieron mas chingones que Jesus",2,0
13/04/24,1.53E+18,CS, Simio apestoso,0,0
13/04/24,1.22E+18,CS," Exacto, SOLA Nadie la sigue, nadie la pela, nadie por conviccion votara por ella.",0,0
13/04/24,212410137,CS,Vamos juntas y juntos por el Segundo Piso de la Transformacion ,2,1
13/04/24,1.22E+18,CS," Jajaja la noticia seria, no estoy de acuerdo. Lagartija horrenda",0,0
13/04/24,415258523,CS," Exactamente lo que hace MENTIR, ROBAR , TRAICIONAR AL PUEBLO APOYANDO A LOS NARCOS NarcoCandidataClaudia",0,0
13/04/24,7.28E+17,CS, Y eso amigos se llama desesperacion de la oposicion ,0,0
13/04/24,1406428753,CS, Ya va a caer tu socio en delitos el swifter Zaldivar NarcoCandidataClaudia,0,0
13/04/24,1.08E+18,CS, Pues no que ya no hay pobres Margarito ,0,0
13/04/24,142436834,CS,Pepe Newman y yo te esperamos en lla Manzana de la Discordia. Tema el regano a por no haber defendido a en el debate. ,0,0
13/04/24,1.43E+18,CS, Que novedad En todo coincides.,0,0
13/04/24,410481154,CS,. fomentando la holgazaneria. Quiere que todos sean como unos mantenidos. NarcoCandidataClaudia ,0,0
13/04/24,209334666,CS, Empoderar a los mediocres y resentidos como usted comprendera es lo que a logrado el ,0,0
13/04/24,1.56E+18,CS," Aca en Mexicali estan invitando a poner lonas en favor de Claudia y estan pagando pesos a la quincena m, esto no lo estan reportando al Es una pena que estemos defendiendo una institucion que esta demostrando no estar a la altura.",0,0
13/04/24,1.64E+18,CS," Inches payasos, son capaces de tragar mierda al fin que van a seguir cobrando como si el pueblo no pudiese vivir sin estos parasitos...",0,0
13/04/24,1.68E+18,CS," Que raro,",0,0
13/04/24,8.89E+17,CS,"En su paso por Hermosillo, Empalme y Etchojoa, la proxima presidenta, refrendo su compromiso con el pueblo de Sonora desde las dunas de arena hasta las sierras majestuosas, la Transformacion llenara de esperanza los rincones de este generoso estado. Nunca vamos ",2,1
13/04/24,189015608,CS," Jajaja no les queda mas que tirar patadas de ahogado, ya que la flaca despota de no levanta. Y sus lame tienen que tratar de atacar a XochitlPresidenta",0,0
13/04/24,1.25E+18,CS, Par de cretinos desgraciados y el ...dandose sus banos de pureza en lodo...,0,0
13/04/24,481377075,CS, Nooo ni por error,1,0
13/04/24,1.33E+18,CS, Que barbaridad,0,0
13/04/24,125162851,CS,"Dios mio te pido con todo mi corazon, que la gente razone su voto . Que no vote por los hipocritas vividores de Morena . Que no vote por los partidos chiquitos, que por favor ya desaparezcan Gracias ",0,1
13/04/24,1.11E+18,CS," Che dibujo tan q lero, ese es su reflejo bots....",0,0
13/04/24,3231281119,CS, Y que hacemos con esto Hipocrita NarcoCandidataClaudia ,0,0
13/04/24,1.73E+18,CS, Que raro me sorprenderia mas si me dijeran que lo vieron sobrio,1,0
13/04/24,951958482,CS, PENDEJAZO,0,0
13/04/24,7.75E+17,CS," Wow, ya hay de pobres, este gobierno lo logro para tener sus votos seguros con los pobres, bien lo dijo Yeidkol, si los sacas de pobres se les olvida quien los ayudo, es mejor mantenerlos pobres. De verdad crees que va a ganar con el Ya deja la botella, mejor vete a ",0,1
13/04/24,124546522,CS, Tu suegro sigue encabronado contigo Claudita ,0,0
13/04/24,1414341116,CS, Jajajaja Hablo el Adonis ,1,0
13/04/24,1.78E+18,CS, No te queda de otra porque de eso comes,1,0
13/04/24,492367994,CS," Que manera tan deplorable de hacer tus predicciones, no cabe duda que solamente usan a ese sector para beneficio de ustedes. Das pena. Tu siguiente publicacion deberian ser al menos propuesta para sacarlos de ahi, y me adelanto, que no sea programa social.",0,0
13/04/24,329232041,CS, ... tiemblen ,1,0
13/04/24,237727446,CS, Rifado ,1,0
13/04/24,1.22E+18,CS, No perderia la oportunidad de saludar a la proxima presidenta Sheinbaum,2,0
13/04/24,1.31E+18,CS, cortesia del pesimo gobierno que dejo en la cdmx. Y todavia ofrece mas de lo mismo. ,0,0
13/04/24,568717680,CS," No, le gritaria NarcoCandidataClaudia",0,0
13/04/24,1.51E+18,CS," No, todos tenemos derecho a la privacidad.",1,0
13/04/24,3041763103,CS," Es alcoholico, nada del otro mundo.",1,0
13/04/24,1.68E+18,CS, NOMAS CON SUS ACARRIADOS SI NO HAY LANA NI QUIEN LA PELE Y QUE TAL SUS ENCUSTAS CHAFAS ESTE ES UN EJEMPLO MUY CLARO QUE LOS MEXICANOS NO LA QUEREMOS ,0,0
13/04/24,1.71E+18,CS,Ccp ,1,0
13/04/24,210581458,CS, Son inutiles con dinero que tranzo su padre.,0,0
13/04/24,1.04E+18,CS,"De confirmarse tremendo escandalo de corrupcion del Presidente y el ex ministro Si, se confirmaria la enorme carencia de principios eticos, pilares de y la y que PROMETE CONTINUAR ",0,0
13/04/24,1.61E+18,CS," Ya larguense Le entregaron el pais al narco y se robaron todo cuando han podido No habra embajada alguna donde esconderse, ratas asesinas ",0,0
13/04/24,1.09E+18,CS,"Por que debemos seguir apoyando a la T Aqui una ciudadana informada nos da los motivos. Lo que se logro en anos con el presidente , ahora debe consolidarse con la Dra Que siga el pueblo salvando al pueblo ",2,0
13/04/24,7.84E+17,CS, No esperaramos menos de ti Por eso eres la calca del kks. Vas bien mis simpatia ,0,0
13/04/24,475395042,CS, Le mentaba su madre,0,0
13/04/24,1.34E+18,CS, Ni loca. Me alejaria de ella y de Epigmenio ,0,0
13/04/24,1.35E+18,CS," No se puede, no existe",0,0
13/04/24,1.08E+18,CS, Ti eres el principal,2,0
13/04/24,309851919,CS, Se llama q a nadie le interesa convivir con la ,0,0
13/04/24,7.17E+17,CS, Se la m a ese wey,0,0
13/04/24,756193058,CS," Ya, ahorita o esperamos a que terminen el Tren Maya, que salga gasolina de Dos Bocas y PEMEX deje de perder dinero. NarcoCandidataClaudia ",0,0
13/04/24,1.44E+18,CS, Le preguntaria Estanos mejor en salud que hace anos Las calles y carreteras con mas seguras Crees que entendemos condiciones para elecciones limpias y seguras El CO controla partes del pais Menos pobres Nepotismo con AMLO,1,0
13/04/24,3430007000,CS, Solo lo habia visto con viruta y Capulina,1,0
13/04/24,416421214,CS," A ver como explica esto , porque su jefe decreto que ya se habia acabado el huachicol, cuando hizo la genialidad de cerrar los ductos de Pemex.",0,0
13/04/24,148951018,CS," Perdon mi ignorancia, pero Quien es Roberto Sosa",1,0
13/04/24,1.21E+18,CS, Con niveles maximos de contaminacion por comprar gasolina china,0,0
14/04/24,1.77E+18,CS," Quitale el filtro o hasta eso tienen que tapar. Su rostro representa a la cuatrote, insipido, feo, arrugado, sin sentido y sin expresion.",0,0
14/04/24,1.68E+18,CS, Vamos requetebien gracias Este de junio ClaudiaArrasa YoConClaudia ,2,1
14/04/24,305854793,CS, Me baje a escupir ,0,0
14/04/24,1.43E+18,CS, Nivel de cinismo nunca antes visto ,0,0
14/04/24,890339455,CS, jajajaja ,1,0
14/04/24,8.87E+17,CS, No pueden permitir que vengan televisoras extranjeras a maltratar mujeres en Mexico porque segun aqui las leyes son suaves ,0,0
14/04/24,1.08E+18,CS, Son de la misma camada...,0,0
14/04/24,1.69E+18,CS, La caida de la Transtornacion,0,0
14/04/24,1.39E+18,CS,"Oyes Que te caistes por andar de ridicula Solo faltabas tu, porque todo se te cae CCP. ",0,0
14/04/24,40046898,CS, Asi va la Cuatrote en Sinaloa ,0,0
14/04/24,1.20E+18,CS, Justificando a los zangahijos de ,0,0
14/04/24,1633974434,CS, Un video grafico de lo que le pasaria al pais si esta senora llega a ser presidenta,1,0
14/04/24,1.56E+18,CS,Vamos con y . YoConClaudia ,1,1
14/04/24,436891626,CS, Ya deja de decir idioteces borracha inmunda ,0,0
14/04/24,8.32E+17,CS, La ironia es que la que caen en las preferencias es chonchil,0,0
14/04/24,1.43E+18,CS,"Por y de la mano de nuestra futura presidenta, la Dra. seguiremos consolidando el do Piso de la Cuarta Transformacion con humanismo. La victoria es nuestra ",2,0
14/04/24,874075562,CS,"Que gran manera de cerrar esta primera mitad de la campana Gracias a las y los sinaloenses, a mis companeras y companeros candidatos y sobre todo a por regalarnos esta gran jornada. Abrazos y YoConClaudia ",2,0
14/04/24,91053066,CS, Esta postal te queda mas NarcoCandidataClaudia ,0,0
14/04/24,903739549,CS, Como el kks,0,0
14/04/24,135038012,CS," Como en la linea , ya estuvo que por no va ver carretera ChoixChihuahua que tienen sexenios prometiendola",0,0
14/04/24,1.52E+18,CS, Y asi va resbalando y callendo dia a dia,1,0
14/04/24,2577905636,CS, asi vas a caer NarcoCandidataClaudia,0,0
14/04/24,1.27E+18,CS, Promoviendo la mediocridad en su maxima expresion. ,0,0
14/04/24,1.15E+18,CS, Espero sea una premonicion.,1,0
14/04/24,270692885,CS, Calca ,1,0
14/04/24,4771646204,CS, La sopa A representan exactamente a los partidos y sexenios del No nos enganas La sopa B es exactamente el proyecto de Tu eres de los que piensan que los mexicanos deben ser servidumbre de los mas ricos y corruptos Eres basura,0,0
14/04/24,1.69E+18,CS, POBRE POR PRIMERA VEZ QUERIENDO SER SIMPATICA Y AGRADABLE TE CAES TE ACUERDAS COMO SE RIERON DE XOCHITL CUANDO SE CALLO DE LA SILLA JAJAJA TU DISTE MAS RIZA...,0,0
14/04/24,1.44E+18,CS, Dios la bendiga y tenga mucho exito Dra.,2,0
14/04/24,1.52E+18,CS, Jejejeje No paso nada ,1,0
14/04/24,1.39E+18,CS, Brillantes dirigentes lleva janco tambien,2,0
14/04/24,1.50E+18,CS, WETBACKS REGRESEN A VIVIR A MEXICO CON LOS SUELDAZOS Y LA SEGURIDAD QUE HAY COBARDES MOJADOS,0,0
14/04/24,998276774,CS," No la recojan, ya la beso el diablo",0,0
14/04/24,1.19E+18,CS,"La chaira, Ingenieria en Sistemas... no mmr La que no sabe poner la camara en horizontal en un live Vieja pendeja la Calca Shitmierda Baum ",0,0
14/04/24,1.54E+18,CS, Naa foing idiot Morena just cancel your vote,0,0
14/04/24,1.68E+18,CS," Cuanto de su dinero se fue a los Panama papers No solo la abuela, varios familiares y la mama aparecen en los documentos. ",0,0
14/04/24,1.60E+18,CS," Queremos escuchar, bueno queriaaaamos escuchar propuestas con bases bien sustentadas e interesantes y tristemente solo te has dedicado a hablar de AMLO y de la Dra. Claudia Ah y a hacernos reir mucho , eso si lo aplaudo y ahi si eres una experta felicidades",2,0
14/04/24,8.62E+17,CS, totalmente de acuerdo con el comentario este ciudadano seguramente esta muy bien documentado con el adoctrinamiento de la t por ello ,1,0
14/04/24,774362923,CS,"CON RAZON SE LE CAYO EL METRO. Si . se mete el pie asi misma y se tropieza con sus propias patas, que se puede esperar de la titere del Credito del video ",0,0
14/04/24,183072178,CS," Dira que es pleito entre bandas del CO, y con eso se la zafa. Fuera morena No hay gobierno.",0,0
14/04/24,35901703,CS, Vieja pendeja,0,0
14/04/24,9.79E+17,CS," El primer tropezon de muchos que tendra y por cierto, porque siempre graba deberian revisar pa empezar si hy contratos firmados y de donde sale la lana de su serie ",0,0
14/04/24,1.78E+18,CS," Fijate X que estoy seguro que no le este ni un renglon de tu tal libro, todo te lo dictaron",0,0
14/04/24,1.19E+18,CS, La austeridad aplica a la nomina. Que las universidades dejen de hacer millonarios a sus rectores y unos cuantos mas funcionarios. El dinero publico es para beneficio de los estudiantes. La Sra. X le daria dinero publico a las privadas y desapareceria la educacion publica.,0,0
14/04/24,103638623,CS, Estuvo fuerte la reganiza,2,0
14/04/24,244972096,CS, Eso quien es,1,0
14/04/24,8.73E+17,CS," No te apoyo en lo mas minimo, pero se ve que te diste un buen torcidon, espero que estes bien.",2,0
14/04/24,98990914,CS, Que pedo no mamen por eso quieren votar estan bien pendejos,0,0
14/04/24,1.78E+18,CS, ＰＵＳＳＹ ＩＮ ＰＲＯＦＩＬＥ,1,0
14/04/24,1.76E+18,CS, Por que no pones NarcoCandidataClaudia ,0,0
14/04/24,3009575016,CS, Que se puede esperar de esa mentalidad mediocre de Morena,0,0
14/04/24,322370249,CS, Con el patron ,1,0
14/04/24,3146813958,CS," Y el Florero de la de Eso esta Peor que antes, pero querian que les Gobernara el .",0,0
14/04/24,1.29E+18,CS, Otro dia sin que mi abuelita me herede sus cuentas del Panama papers ,0,0
14/04/24,102262648,CS," Entonces como Pasame la receta, , como vivo buen sin trabajar Me uno a morena, y ya",1,0
14/04/24,1.68E+18,CS, esa momia del hielo anda mas caida que el metro y la t y mas descarrilada que el tren maya y morena ,0,0
14/04/24,1.67E+18,CS," Las encuestas lo dicen, Claudia Arrasa YoConClaudia ",1,0
14/04/24,1.34E+18,CS, Es una cinica,0,0
14/04/24,293743837,CS," Ella solita hizo eso Malvada, no voten por ella. Jajajaja jajajaja jajajaja. Ya no saben ni de que culpar a la futura presidenta. Ni asi regresaran. Vayan buscando trabajo.",0,1
14/04/24,8.16E+17,CS, Mira quien habla la mentirosa profesional que dice que no tiene partido,0,0
15/04/24,107616765,CS," Esperemos y no con el dinero de las Afores,como es la jugada de tu camarilla de rateros encubiertos",0,0
15/04/24,92772384,CS," Nomas por el gusto de ponerte en evidencia, ",0,0
15/04/24,3184415580,CS, Puro bla bla bla de esta mujer. Puro engano. No a ese retroceso ,0,0
15/04/24,1.22E+18,CS," Perfecto, excelente forma para aventarle webod al hdp",1,0
15/04/24,7.02E+17,CS, Locaaaa la locaaa,1,0
15/04/24,441115804,CS, Mil gracias querida Marcela ,2,0
15/04/24,100097678,CS, El contexto mismo de apalear a Ebrard en cuando se estaban definiendo los bandos para la sucesion presidencial a traves de las elecciones federales de ese ano.,0,0
15/04/24,1.69E+18,CS, Es que en el menu tenian tamales de chipilin ,1,0
15/04/24,2794150674,CS, Y ahora sin filtro porfa,1,0
15/04/24,1952275652,CS," No si los extorsiona,vende plazas sino te alineas con el . acuerda las plazas, ",0,0
15/04/24,1.00E+18,CS, Que se encierre un su PALACIO y deje de seguir haciendo IDIOTECES,0,0
15/04/24,1.41E+18,CS," No seas PNDEJO, esta encuesta es la efectiva jajaja jajajaja jajajaja jajajaja ",1,0
15/04/24,1.55E+18,CS, No le creo ni mad...es...,0,0
15/04/24,1090141448,CS, LOS MILES DE HECHOS NO ERRORES DE TU NarcoCandidataClaudia hundida hasta el LODO de su CORRUPCION y el robo a la nacion ESTO SI QUE ES PEOR QUE CUALQUIER OTRA FALLA DE Xochitl NO CREES INMORAL SINVERGUENZAS,0,0
15/04/24,4182252613,CS, Pon encuestas no propaganda jajaja ,1,0
15/04/24,1.64E+18,CS, El delgado y atletico mancebo Carlitas ha hablado. Y me pregunto como Don Perfecto el anciano hdp describira a la Tripa Seca momia del mal NarcoCandidataClaudia y al anciano guango de esfinter distraido el ,0,0
15/04/24,194357227,CS," Y efectivamente asi fue, dijo que habria continuidad en la cuestion de seguridad NarcoCandidataClaudia ",1,0
15/04/24,160083475,CS," Un editorial medroso de en el que alaba y a la vez ataca a arrastrado enaltecerla y senalarla de autonoma y competente su argumento se derrumba como la linea del metro, con su pesima gestion en la CDMX",0,0
15/04/24,21005611,CS, Esos filtros los necesita el agua de la Benito Juarez,0,0
15/04/24,1379998728,CS, por eso YoConClaudia ,1,0
15/04/24,1.78E+18,CS, La cuarta transformacion es una realidad y nuestros barrios seran parte fundamental para este verdadero cambio gracias Chema,2,0
15/04/24,1.77E+18,CS, Pues denuncia no seas complice,0,0
15/04/24,1.15E+18,CS,Mira no fue un exito el encuentro de la faltaron los grandes empresario el mas importante Slim ese cambio de banda decepciona viste y van a perder la eleccion ,0,0
15/04/24,335761385,CS," jajaja, hasta creen, ya comente q esta tipa no tiene cero sano juicio Promete lo q ella y su patron quitaron Y no se rie mucho por aquello del botox",0,0
15/04/24,7.05E+17,CS, Van a estar buenos los acarreados que te van a mandar de Motul. NarcoCandidataClaudia,2,0
